,Data,User,Pesan,Jam,Tanggal,Status
478,479,Hendro Masori,"Membalas : lowest moment nya saat capital tergerus berapa % pakde?
Saat saya mau menyerah itu mau abis Pak Carik. Support yg saya sampaikan tadi adalah jual tanah buat modal baru lagi.  
Cuma saya janji untuk merubah sistem trading dan mindset nya",12:55:32 AM,Saturday March 27 2021,Hapus
479,480,Satimin Sejati,"Membalas : Masih banyak yg melek.  
Gegara tadi nyari info MNC sec. Sama Private Placement EMTK jadi melek pak",12:54:03 AM,Saturday March 27 2021,Hapus
480,481,Dessy Fang,"Membalas : Mnrt saya agak konyol klo menjadikan faktor eksternal sebagai penyebab loss...
Kbykn yg bru gitu..  ",12:51:03 AM,Saturday March 27 2021,Hapus
481,482,Hendro Masori,Masih banyak yg melek.  ,12:50:27 AM,Saturday March 27 2021,Hapus
482,483,Satimin Sejati,"Membalas : Bener... jrg check up, dan keseringan lebih dlu menjadikan faktor eksternal sbg alasan....
Mnrt saya agak konyol klo menjadikan faktor eksternal sebagai penyebab loss...",12:48:31 AM,Saturday March 27 2021,Hapus
483,484,Green,"Membalas : Ini sy stuju ttg mindset, krn wktu sy orientasi nya pgn cuan gede, malah keseringan cutloss. Klo skrg yg ptg porto bertumbuh
Jadi mengurangi Fomo y kak",12:47:52 AM,Saturday March 27 2021,Hapus
484,485,Dessy Fang,"Membalas : Nah ini, sebagian kita bermasalah karena jarang atau bahakan tidak melakukan check-up. Begitu ada yang mau, ga tau caranya.
Bener... jrg check up, dan keseringan lebih dlu menjadikan faktor eksternal sbg alasan....",12:47:07 AM,Saturday March 27 2021,Hapus
485,486,Hendro Masori,"Membalas : 2015 itu setelah beberapa tahun trading ya pakde. bukan 2 atau 3 tahun
4 tahun",12:42:44 AM,Saturday March 27 2021,Hapus
486,487,Dessy Fang,"Membalas : 2015 saya sudah selangkah lagi menyerah. Support istri yg membuat saya bertahan. Hanya waktu itu yg saya tau sistem trading sel
Ini sy stuju ttg mindset, krn wktu sy orientasi nya pgn cuan gede, malah keseringan cutloss.  

Klo skrg yg ptg porto bertumbuh, resiko terukur en jd lbh kalem..",12:42:25 AM,Saturday March 27 2021,Hapus
487,488,Hendro Masori,"Membalas : Nah ini, sebagian kita bermasalah karena jarang atau bahakan tidak melakukan check-up. Begitu ada yang mau, ga tau caranya.
Kalau rajin bikin jurnal trading pasti tau kenapanya Pak",12:40:27 AM,Saturday March 27 2021,Hapus
488,489,Satimin Sejati,"Membalas : 2015 saya sudah selangkah lagi menyerah. Support istri yg membuat saya bertahan. Hanya waktu itu yg saya tau sistem trading sel
Nah ini, sebagian kita bermasalah karena jarang atau bahakan tidak melakukan check-up.

Begitu ada yang mau, ga tau caranya.",12:39:47 AM,Saturday March 27 2021,Hapus
489,490,Hendro Masori,"Membalas : Masih ada yg ronda
Saya belum ngantuk",12:39:15 AM,Saturday March 27 2021,Hapus
490,491,Hendro Masori,"Membalas : Tadi pakde bahas ttg passion, sy jd tertarik pengen tau awal mula pak @hmasori menemukan passion di stock market bagaimana? Krn
2015 saya sudah selangkah lagi menyerah. Support istri yg membuat saya bertahan.

Hanya waktu itu yg saya tau sistem trading selama ini ada yg salah. Selama ini gak diperbaiki ya pasti hasilnya sama aja.

Perubahan terbesar yg saya lakukan adalah mindset. Sebelumnya pas buy yg dipikirin bisa cuan berapa. Bukan bisa loss berapa.

Yg paling penting waktu itu menurut saya adalah keyakinan bahwa saya pasti bisa karena saya tau saya punya passion, saya mau melakukan extra effort demi trading yg lebih baik.
Membalas : Saya rasa karena TT ini dirawat. Pakdhenya masih sering masuk dalam diskusi, adminnya Pak Carik @luckv02 rajin ngekick dan delet
Jozzzz Om Benhan",12:34:02 AM,Saturday March 27 2021,Hapus
491,492,hery,saya rajin makan ikan :fish:,12:30:15 AM,Saturday March 27 2021,Hapus
492,493,Fajar Oktavaria,"Membalas : CENT nya dipantau bu Saya liat bagus tunggu konfirm Koreksi kalau salah
yang saya tunggu sebenarnya sekarang pola SSP (jika minggu depan melanjutkan kenaikan dan berhasil close >300), namun saya belum begitu paham apakah boleh tail/shadownya panjang kebawah ? karna kalo saya tonton video ssp pakde, saya baru nangkep tidak boleh membuat higher high *mohon masukannya
",10:35:37 PM,Friday March 26 2021,Hapus
493,494,Fajar Oktavaria,"Membalas : Kl trnyata dibawa turun, akan beda lg titik belinya
setuju pak guru, selalu siapkan lebih dari 1 trading plan     ",10:29:51 PM,Friday March 26 2021,Hapus
494,495,Rui :rocket: :speedboat::dancer: ,"Membalas : CENT nya dipantau bu Saya liat bagus tunggu konfirm Koreksi kalau salah
CENT kebetulan kemarin sudah masuk kak begitu dia ngebentuk mjolnir hijau dengan volume bagus, thank you remindernya   

Eko Bawono Aminnn pak, kalau itu sampai terwujud        cup nya cantik banget soalnya  ",10:29:11 PM,Friday March 26 2021,Positif
495,496,Eko Bawono,"Kl sy mau beli same, buy jk tutup di atas angka2 di atas. Kl lancar, sapa tau akan  
Ini adalah foto
Ini adalah foto",10:26:57 PM,Friday March 26 2021,Positif
496,497,Yugo Ginanjar,"Membalas : Photo
CENT nya dipantau bu 

Saya liat bagus tunggu konfirm
Koreksi kalau salah",10:26:16 PM,Friday March 26 2021,Positif
497,498,Eko Bawono,"Membalas : Kl diliat dr history gris hitam sblmnya ad potensi break keatas pak.. dlm weakly lbh cantik candle nya..
Trima ksh pak",10:25:59 PM,Friday March 26 2021,Hapus
498,499,Fajar Oktavaria,"Membalas : Photo
besok atau lusa halt kak rui libur lanjut senin    ",10:25:17 PM,Friday March 26 2021,Netral
499,500,Rui :rocket: :speedboat::dancer: ,"Ijin berbagi analisa juga, hari ini SAME menunjukkan buyer kembali memasuki arena namun tertahan dibawah fibo 0.5 atau area sell signal dari Pak Guru Eko
Apakah besok akan berlanjut kenaikannya, atau akan kembali turun untuk mendekati MA20nya, karena selama ini MA20 selalu dicolek dulu sebelum ngegas  

Saya akan menunggu di area MA20 tersebut
Ini adalah foto",10:23:59 PM,Friday March 26 2021,Positif
500,501,Rick Andre,"Membalas : Photo
Kl diliat dr history gris hitam sblmnya ad potensi break keatas pak.. dlm weakly lbh cantik candle nya..",10:23:19 PM,Friday March 26 2021,Positif
501,502,Eko Bawono,"Membalas : jika lanjut naik dengan volume menurut saya >458, jika buy on weakness 416 *untuk perjalanan ke 500 harus melewati resistnya di
Trima ksh opininya",10:18:44 PM,Friday March 26 2021,Hapus
502,503,Rui :rocket: :speedboat::dancer: ,"Kalau boleh komen, ini bukan 3 black crows kak ... 3 black crows itu kalau openingnya selalu di tengah body sebelumnya lalu harga ditekan ke bawah lagi, 3 kali berturut2

SAME sudaha ada hammer 2 hari lalu, dan hari ini terdorong keatas tapi volume lebih kecil dari 2 hari lalu

Kalau saya pribadi akan menunggu di kisaran 416 - 420 lagi  
Ini adalah foto",10:18:00 PM,Friday March 26 2021,Netral
503,504,Fajar Oktavaria,"Membalas : Photo
jika lanjut naik dengan volume menurut saya >458, jika buy on weakness 416 *untuk perjalanan ke 500 harus melewati resistnya di 474 (by body)
",10:00:37 PM,Friday March 26 2021,Positif
504,505,Eko Bawono,"Membalas : diatas candle doji
Trima ksh pak Wafa
Membalas : Kalau saya, yakin akan retest ke garis support hijau dulu. Klo berhasil bertahan di atas support, mungkin saya cicil beli, klo d
Trima ksh pak Aditya
Ga ada jawaban salah.",9:58:55 PM,Friday March 26 2021,Hapus
505,506,Shimano Aditya,"Kalau saya, yakin akan retest ke garis support hijau dulu. Klo berhasil bertahan di atas support, mungkin saya cicil beli, klo dia break garis hitam baru saya avg up",9:58:31 PM,Friday March 26 2021,Positif
506,507,Eko Bawono,"#SAME. Sy ga pnya, dan ga pnya intensi apa pun. Grs hitam mnrt sy sinyal jual by candle. Hebatnya GPL lgsung naik lg. Sinyal sell terbaru muncul Rabu. Kamis muncul hammer. When to buy?
Ini adalah foto
",9:53:24 PM,Friday March 26 2021,Negatif
507,508,Hauw,"Stock split membuat pelaku pasar berpikir secara psikologis bahwa harganya ""murah"" trus transaksinya krn liquid, gerakinnya lebih gampang.

Skrg bayangin BBCA harga 30rb selembar, 1 tick naik 25 rupiah brarti 1 tick naik 0,12%. Seru gak? Boseninnnn.
Lha skrg BBCA misal di stocksplit 1:100, skrg harga 300 selembar. Naik 1 tick 5 rupiah, brarti per tick 1,6%. Mantep gak? Mantep, wah rame itu.

Makanya tiap kali stock split, likuiditasnya selalu naik. Lebih menarik buat ditradingin, itu jelasssss.

Lha tp kalo soal naiknya harga di hari H, pasar modal kadang dasarnya bukan sesuatu yg logis, tp historical. Kalo ditarik mundur ke belakang suatu event A 100% bikin harga turun, maka itu akan bikin harga turun

Contoh : ada bom meledak di kantor polisi persimpangan Sarinah. Secara fundamental ngefek ke indeks gak? Gak ngefek, paling hasilnya meme2 polisi ganteng pake sepatu Gucci. Tapi, karena historical itu 100% bikin harga turun, ya turun. Walaupun akhirnya rebound
Cuman kalo naiknya terlalu dipaksain, sebelum hari H udah ngegas, ya digebuk kayak HOKI
",9:50:46 PM,Friday March 26 2021,Bingung
508,509,Hauw,Sama td di grup Pak Jutha tuh saya td ngomongin stock split,9:47:37 PM,Friday March 26 2021,Hapus
509,510,Kaanz ,"Hahahaha enggk lah kak, saya juga baru join, alias anggota baru, mungkin baru satu bulan disini, jujur disini suhu"" nya ramah dan share ilmunya enak banget dan daging banget, the traders the best lah  ",9:46:27 PM,Friday March 26 2021,Hapus
510,511,Benhan,"Membalas : Td pas pak HM bahas passion, sy trtarik hehe.. krn gini, ini kan arb msh 7%, dsaat arb 7% market koreksi trader2 yg bru join di
Pasang stoploss 5% aja dijamin aman dari ARB mau berapa persenpun. Asal bukan di saham yg ga liquid",9:45:22 PM,Friday March 26 2021,Negatif
511,512,Benhan,"Membalas : Ini grub sagat awet di banding sebelah dan ini angota nya semua ramah tamah.
Saya rasa karena TT ini dirawat. Pakdhenya masih sering masuk dalam diskusi, adminnya Pak Carik @luckv02 rajin ngekick dan delete posting jualan ilegal and yg langgar rules, terus ada suhu2 dg background yg beda2 ga sungkan sharing ilmu karena merasa nyaman di sini dan respek sama Pakdhe. 
Jadinya grup ini ga kayak hutan rimba seperti grup2 Tele lainnya. Kadang kita yg newbie ya mesti tahu diri juga. Jangan debat kusir di sini yg ga ada gunanya buat yg lain. Ikut merawat TT deh biar anggotanya pada betah dan bisa belajar bareng.  ",9:44:15 PM,Friday March 26 2021,Hapus
512,513,Dessy Fang,"Td pas pak HM bahas passion, sy trtarik hehe.. krn gini, ini kan arb msh 7%, dsaat arb 7% market koreksi trader2 yg bru join di market ud ngeluh2 mau pensiun apalg nti pas balik 25%  .
sy sndri jg lg belajar en melatih psikologi trading. 

Jd pgn denger kisah ny pak HM yg ud pengalaman di market, spy bisa sy pelajarii..  
Membalas : Wahhh saya yang gapernah lihat  
Sy jg ga pernah engeh trnyataaaa mas nya ud lama disini.. kudu sungkem ni sy   td manjat chat, byk insight bagus jugaaa  ",9:42:04 PM,Friday March 26 2021,Hapus
513,514,Kaanz ,"Membalas : Silent reader.. suka baca insight2 dr suhu2 aja soal market..  
Wahhh saya yang gapernah lihat  ",9:40:46 PM,Friday March 26 2021,Hapus
514,515,Dessy Fang,"Membalas : Kak Dessy sebelumnya belum pernah lihat disini, baru join kah? Welcome ya
Silent reader.. suka baca insight2 dr suhu2 aja soal market..  ",9:36:41 PM,Friday March 26 2021,Hapus
515,516,Resti,"Membalas : Pakdhe @hmasori tadi ada lupa satu... ditutup dengan karaoke donk Btw kalau dengerin Pakdhe maunya ga selesai2 ya. Kebayang k
Iya betul,.. yg dengerin juga jadi anteng dengerin pakde   ",9:32:57 PM,Friday March 26 2021,Hapus
516,517,Benhan,"Pakdhe @hmasori tadi ada lupa satu... ditutup dengan karaoke donk  
Btw kalau dengerin Pakdhe maunya ga selesai2 ya. Kebayang kalau kopdar ini pasti ga bubar2",9:31:17 PM,Friday March 26 2021,Hapus
517,518,Resti,"Membalas : Terimakasih juga pak @JuthaBram view nya tentang indeks semoga juni bisa cuan njedog
Aamiinnn ... Happy banget tadi pas denger nya   .. semoga terlaksana  ",9:30:36 PM,Friday March 26 2021,Hapus
518,519,Kaanz ,"TT nya udah jebol resistance, menuju ATH nih ",9:30:15 PM,Friday March 26 2021,Positif
519,520,Kaanz ,Terimakasih juga pak @JuthaBram  view nya tentang indeks semoga juni bisa cuan njedog  ,9:29:14 PM,Friday March 26 2021,Positif
520,521,Hendro Masori,,9:26:56 PM,Friday March 26 2021,Hapus
521,522,Andru,Tiap IHSG merah aja pak di adakan obrolan malam   thxyu pak @hmasori,9:25:39 PM,Friday March 26 2021,Hapus
522,523,Masih Miko,"Bisa pak, share chart di tele chat aja",9:24:54 PM,Friday March 26 2021,Hapus
523,524,Severinus Utomo,"Saya juga sabar tuh pak dulu diem2 ngumpulin DOID bahkan pas nyungsep dibawah 300, bahkan IHSG gerak dia gerakannya gk jelas",9:21:29 PM,Friday March 26 2021,Netral
524,525,Novine 90210,brms today cumdate,9:16:19 PM,Friday March 26 2021,Hapus
525,526,Mamba Mentallity,RI Enrg gmn ya?,9:15:30 PM,Friday March 26 2021,Hapus
526,527,Rizky,"Membalas : ri cmnp paling mantap
Terbang trus ini ya",9:14:49 PM,Friday March 26 2021,Hapus
527,528,Novine 90210,"Membalas : ri cmnp paling mantap
  ",9:13:45 PM,Friday March 26 2021,Hapus
528,529,msnid,ri cmnp paling mantap,9:13:37 PM,Friday March 26 2021,Hapus
529,530,Frido,"Membalas : Jika Dana asing besar masuk ke ihsg u/ ke 10.000 pun bisa koq IHSG itu intinya
Terimakasij",9:12:42 PM,Friday March 26 2021,Hapus
530,531,Andru,"Membalas : Boleh share apa view nya ya? Ketinggalan barusan. Hehe
Jika Dana asing besar masuk ke ihsg u/ ke 10.000 pun bisa koq IHSG itu intinya
",9:11:19 PM,Friday March 26 2021,Hapus
531,532,Billy,"Membalas : Lagi main skak
Lagi nntn si anu ya",9:05:00 PM,Friday March 26 2021,Hapus
532,533,Hauw,"Membalas : Ngomong dong
Wkwkkwkw
Lagi main skak
",9:04:47 PM,Friday March 26 2021,Hapus
533,534,stev,"Membalas : kok suaranya kayak robot ya
aman kok",8:59:45 PM,Friday March 26 2021,Hapus
534,535,Hauw,Akhire kedengeran suaranya Pak Jutha wkwkkw,8:56:57 PM,Friday March 26 2021,Hapus
535,536,Hauw,"Pakdhe @hmasori saya cuma denger Pakdhe ngomong yak, betul, dst",8:54:56 PM,Friday March 26 2021,Hapus
536,537,Shimano Aditya,TT Ara lagi banyak dari grupnya pak jutha hahha,8:51:22 PM,Friday March 26 2021,Positif
537,538,Hauw,Sama Pakdhe saya juga nda ngerti yg mau ditanyain sbnrnya apa   ,8:50:22 PM,Friday March 26 2021,Hapus
538,539,Hauw,Sensory Pakdhe,8:49:15 PM,Friday March 26 2021,Hapus
539,540,Jutha Bram,"Membalas :   , emng ada yang promosi in pak jutha? 
Ada, saya cross link The Traders di grup saya ",8:48:12 PM,Friday March 26 2021,Hapus
540,541,Muhammag kuncoro,"Membalas : Kagak tau padahal dah mute kan?
Asix juga dengar masak2 di grub saham mungkin ini kodenya saham icbp ya minggu depan.",8:45:01 PM,Friday March 26 2021,Positif
541,542,Hauw,"Ngomongin konstruksi ini mesti Pakdhe wkwkwk
Pas akhir taun suka main",8:37:35 PM,Friday March 26 2021,Hapus
542,543,Dave @propertyimpianmurahsurabaya,Lg goreng Ikan mungkin  ,8:36:38 PM,Friday March 26 2021,Positif
543,544,Novine 90210,wah 1st  voice chat...keren tele,8:32:31 PM,Friday March 26 2021,Hapus
544,545,Novine 90210,"Membalas : ARA grup The Traders malem2..  
otw 20.000   ",8:30:17 PM,Friday March 26 2021,Hapus
545,546,Hauw,"Mantul kok, saya kirain padahal WSKT bakalan kebantai
",8:29:23 PM,Friday March 26 2021,Hapus
546,547,Eric Zhou,"Membalas : Floating profite lebih mendelik tapi nek Pakdhe XD
Sharing2 koh ttg wskt klo boleh",8:29:10 PM,Friday March 26 2021,Hapus
547,548,Anjar,Fren gmn suhu sudah mulai uget2 kah buat RI ..,8:28:15 PM,Friday March 26 2021,Hapus
548,549,Andreas Teddy,"Membalas : Floating loss bikin mendelik! O.O!
ayo ngomong koh di voice",8:27:55 PM,Friday March 26 2021,Hapus
549,550,Hauw,"Floating loss bikin mendelik! O.O!
Floating profite lebih mendelik tapi nek Pakdhe XD",8:27:13 PM,Friday March 26 2021,Hapus
550,551,Mamba Mentallity,"Membalas : ARA grup The Traders malem2..  
Salam kenal kak.",8:23:32 PM,Friday March 26 2021,Hapus
551,552,Inez,"ARA grup  The Traders malem2..  
",8:23:05 PM,Friday March 26 2021,Hapus
552,553,stev,"update tele dulu ke versi baru *cmiiw
",8:17:54 PM,Friday March 26 2021,Hapus
553,554,Yudha,"Membalas : Saya sebutnya pola CUP. Tp sbnrnya apa sj namanya yg penting ada trading plan.
   siap pak guru",7:40:36 PM,Friday March 26 2021,Hapus
554,555,Eko Bawono,"Membalas : Ini pola apa ya pak guru namanya? Rounding bottom kah?
Saya sebutnya pola CUP. Tp sbnrnya apa sj namanya yg penting ada trading plan.",7:38:54 PM,Friday March 26 2021,Hapus
555,556,Hendro Masori,,7:29:53 PM,Friday March 26 2021,Hapus
556,557,Hendro Masori,"Yuk kita coba ya...
",7:29:27 PM,Friday March 26 2021,Hapus
557,558,Hendro Masori,"Membalas : izins hare pak HM, live charting ko michael yeo
Ok",7:17:09 PM,Friday March 26 2021,Hapus
558,559,Yudha,Iya mksdnya yang pola besarnya itu pak   kyknya sering liat pak guru share pola sprti itu tp gatau namanya apa,7:13:56 PM,Friday March 26 2021,Hapus
559,560,Fajar Oktavaria,"Membalas : Ini pola apa ya pak guru namanya? Rounding bottom kah?
Itu udah di sebut pak guru ""ascending base"", rounding bottomnya masih potensi aja",7:13:13 PM,Friday March 26 2021,Hapus
560,561,Yudha,"Membalas : Photo
Ini pola apa ya pak guru namanya? Rounding bottom kah?",7:11:03 PM,Friday March 26 2021,Hapus
561,562,Eko Bawono,"#CMNP ascending base. Struktur harga - volume kurang bagus. Hr ini ditarik gila2an. Sy pnya tapi saya khawatir .
Ini adalah foto
Ini adalah foto",7:07:24 PM,Friday March 26 2021,Negatif
562,563,Hendro Masori,"OK. Nanti aku start 19.30
Makan dulu
Soto betawi
 ",7:03:16 PM,Friday March 26 2021,Hapus
563,564,Jordan,"Membalas : ada pasar sekunder utk jual beli kaosnya pakde?
Di pasar nego mungkin ada pak  ",7:01:33 PM,Friday March 26 2021,Hapus
564,565,Hendro Masori,"Yg mau masang sesuatu di grup ini harus ijin saya dulu
Supaya gak kebiasaan maen posting aja segala hal
19.30 nyoba voice chat yuk
Ngobrol ngalor ngidul",6:59:17 PM,Friday March 26 2021,Hapus
565,566,Hendro Masori,Hahahhaa,6:57:04 PM,Friday March 26 2021,Hapus
566,567,Hendro Masori,"Saya tiap keluar rumah pake kaos The Traders. Tapi belum ketemu yg nyapa sampe sekarang
   ",6:56:32 PM,Friday March 26 2021,Hapus
567,568,Hendro Masori,"Membalas : Bakal dibuka lagi ga pakde PO nya?
Belum ada rencana. Kalau buka lagi nanti bikin lomba bikin desain dulu kek kemarin...
Tapi nanti katanya grup saham apa grup konveksi?    
Hobinya kok bikin kaos.  ",6:52:12 PM,Friday March 26 2021,Hapus
