,Data,User,Pesan,Saham,Jam,Tanggal,Status
734,735,D.Lestari,"*SUCOR FLASH*

*BRMS: Unlocking its values*

BRMS is currently developing the 2nd gold plant in Citra Palu, slated for completion in 1Q22 with additional capacity of 4,000 tons ore/day. Upon completion, gold production volume is expected to jump by more than ten folds. 

We estimate that EBITDA will grow to USD104 mn, a significant leap from USD8 mn in 2021F as this year the company just produce of some 14,626 oz to 114,590 oz in 2022F. Net profit will also jump to USD68 mn in 2022F way higher compared to 2021F earnings forecasts of USD3 mn.

Going further to 2024F, the company will add another gold production capacity of 150k oz, which brings production volume to 263,649 oz (vs 14.6k in 2020) and delivers EBITDA and earnings of USD203 mn and USD140 mn, respectively (we utilize gold price of USD1,700/oz in 2024F onwards). At this point, BRMS  annual gold production volume will be significantly higher than MDKA (156k oz).

We initiate coverage on BRMS with a Buy recommendation and a target price of IDR150/sh based on SOTP valuation. Risks to our call include but not limited to 1). Execution risk, and 2). Lower commodity price.

*For full report: http://bit.ly/BRMS_InitiationReport*

*TP 150*

Best regards,
Hasan","BEST,BRMS,GOLD,MDKA",9:22:48 AM,Tuesday April 20 2021,Bingung
735,736,Ocha,Excl bull divergence kah suhu,"BULL,EXCL",9:15:58 AM,Tuesday April 20 2021,Bingung
736,737,Oki Oce,"Membalas : Dmmx tinggal nunggu waktu break nih
akankah hari ini kuat break",DMMX,9:14:42 AM,Tuesday April 20 2021,Bingung
737,738,joshuatheo,"Membalas : Nice dmmx
yey",DMMX,9:09:20 AM,Tuesday April 20 2021,Bingung
738,739,Billy,Nice dmmx,DMMX,9:09:01 AM,Tuesday April 20 2021,Bingung
739,740,Suryowirawan Wibisono,"Membalas : Ahh puasa ga boleh berfikiran jelek. Siapa tau mengajak bersama2 membantu keuangan BNBA dgn membeli sahamnya. Ayo kalo bukan kit
Apa hubungannya beli saham dgn kinerja perusahaan pak? Saham mau ara atau arb, uangnya gak akan mengalir ke perusahaan",BNBA,9:02:35 AM,Tuesday April 20 2021,Bingung
740,741,Bapakne Naila,"Membalas : Yang biasanya pompom itu kan ngasih kode emiten..retail beli, trus yg ngepompom malah jual krn dia nyangkut di pucuk... Itu udah
Ahh puasa ga boleh berfikiran jelek. Siapa tau mengajak bersama2 membantu keuangan BNBA dgn membeli sahamnya. Ayo kalo bukan kita siapa lagi, kalo ga skrg kapan lagi   ","BNBA,TRUS",9:01:26 AM,Tuesday April 20 2021,Bingung
741,742,nathan,"Membalas : DAFTAR PANTAUAN SAHAM Selasa. 20-04-2021   BNBA  Disclaimers ON  Tentukan Harga Buy & Sell Masing2 SEMOGA CUAN   Jangan lup
Ngapain dah kaya gini ",BNBA,9:01:07 AM,Tuesday April 20 2021,Bingung
742,743,Rui :rocket: :speedboat::dancer: ,"Membalas : tambahin di tutup dengan bid super tebal di akhir sesi kmaren  
Tips: bid super tebal itu bisa ditarik kak, jebakan standar itu ... lihat saja nanti ... 

BNBA itu habis ARB berjilid2, yg masi sangkut dan hold posisi pasti bakalan keluar nanti begitu harganya dinaikkan .... kalau masuk itu namanya lawan arus, ya silakan dicoba sendiri   
",BNBA,8:59:33 AM,Tuesday April 20 2021,Bingung
743,744,Kang Cuan,"mapi kemaren merah di ijo, sekarang sudah ada di atas ema 50",MAPI,8:59:08 AM,Tuesday April 20 2021,Bingung
744,745,Suryowirawan Wibisono,"Membalas : Apa hub info gini sama nyangkut dipucuk sih?  
Yang biasanya pompom itu kan ngasih kode emiten..retail beli, trus yg ngepompom malah jual krn dia nyangkut di pucuk... Itu udah kliseee",TRUS,8:58:45 AM,Tuesday April 20 2021,Bingung
745,746,Dream Big,"BNBA potensi melanjutkan kenaikannya karna mantul dari garis FIBO nya dgn volume transaksi 2x lipat dari rata rata 20 harian . disc.on
Ini adalah foto",BNBA,8:56:42 AM,Tuesday April 20 2021,Bingung
746,747,Kevin SP,"Membalas : PANTAUAN PAGI 20/4/21 ISSP BNBA Semoga cuan
Info begini bahaya buat trader pemula lho Pak/Bu","BNBA,ISSP",8:54:23 AM,Tuesday April 20 2021,Bingung
747,748,Suryowirawan Wibisono,"Membalas : DAFTAR PANTAUAN SAHAM Selasa. 20-04-2021   BNBA  Disclaimers ON  Tentukan Harga Buy & Sell Masing2 SEMOGA CUAN   Jangan lup
Nyangkut di pucuk yah pak?",BNBA,8:50:27 AM,Tuesday April 20 2021,Bingung
748,749,Dream Big,"PANTAUAN PAGI 20/4/21
ISSP
BNBA
Semoga cuan","BNBA,ISSP",8:50:12 AM,Tuesday April 20 2021,Bingung
749,750,Jee Satya BERPIKIRLAH JERNIH -W.Buffett-,"*DJIA -123.04 -0.36% 34077*:bangbang:
*NASDAQ -137.58 -0.98% 13914*:bangbang:
*GOLD -6.7 -0.38% 1770.60 (IDR808,950)*:bangbang:
OIL +0.40 +0.63% 63.47*
COAL (Apr'21/Newcastle) +0.05 +0.05% 94.35
*NICKEL -35 -0.22% 16127.50*:bangbang::bangbang::bangbang:
*TIN -7.5 -0.03% 26632.5*:bangbang:
*CPO (June'21) -12 -0.30% 3910*:bangbang:
*EIDO -0.19 -0.87% 21.76*:bangbang:
TLK 23 (3345) vs 3340 (TLKM)
*US 10yr +0.0280 +1.78% 1.6010*:bangbang::bangbang:
INDO 10yr -0.0397 -0.59% 6.7078
INDO CDS (5yrs) -1.848 -2.32% 77.9601
*IDR (Spot) 14,547.5*

*IDX Range      : 6,011 - 6,102*
*USD/IDR Range: 14,480 - 14,620*","GOLD,INDO",8:49:02 AM,Tuesday April 20 2021,Bingung
750,751,Dream Big,"Membalas : DAFTAR PANTAUAN SAHAM Selasa. 20-04-2021   BNBA  Disclaimers ON  Tentukan Harga Buy & Sell Masing2 SEMOGA CUAN   Jangan lup
   ",BNBA,8:47:06 AM,Tuesday April 20 2021,Bingung
751,752,Kevin SP,Kenapa bnba ya Pak?,BNBA,8:46:10 AM,Tuesday April 20 2021,Bingung
752,753,Faiz Akbar,"DAFTAR PANTAUAN SAHAM
Selasa. 20-04-2021

  BNBA

 Disclaimers ON
 Tentukan Harga Buy & Sell Masing2

SEMOGA CUAN  
Jangan lupa berdoa  ",BNBA,8:43:36 AM,Tuesday April 20 2021,Bingung
753,754,Enigma818,"Membalas : Yg rombongan SAME, sepertinya hari ini akan retrace ke 500 ya. Siapkan strategi serok atau cutloss... Udah tau pasti banyakan mi
Kenapa ditarik kebawah dulu ya pak? Apakah sudah ketinggian?",SAME,8:31:07 AM,Tuesday April 20 2021,Bingung
754,755,Benhan,"Membalas : Arb sekali lg dong pak kl boleh, saya uda tp di same pengen masuk lg ehe
Posisi menentukan opini ya hehe. Jadi ihsg merah ga selalu jelek tergantung posisi kita",SAME,8:28:41 AM,Tuesday April 20 2021,Bingung
755,756,Yudha,"Membalas : Yg rombongan SAME, sepertinya hari ini akan retrace ke 500 ya. Siapkan strategi serok atau cutloss... Udah tau pasti banyakan mi
Arb sekali lg dong pak kl boleh, saya uda tp di same pengen masuk lg ehe  ",SAME,8:26:00 AM,Tuesday April 20 2021,Bingung
756,757,Benhan,"Yg rombongan SAME, sepertinya hari ini akan retrace ke 500 ya. Siapkan strategi serok atau cutloss...
Udah tau pasti banyakan milih yg mana kalau di TT ini hehe",SAME,8:21:15 AM,Tuesday April 20 2021,Bingung
757,758,Ahmad Rifai,"Membalas : Photo
Deviden pertamanya dia bagi n brapa ya kira2? Jng cicil dr skrng biasanya ama bandar d markdown dulu kaya bjbr belinya H-2/3 rups aja",BJBR,4:18:43 AM,Tuesday April 20 2021,Bingung
