User,Pesan,Jam,Tanggal,Status
Mic,3 bank serangkai mulai aktif kembali,2:33:38 PM,Tuesday April 6 2021,Positif
Lee Khong Huan,Malah Bris yg mabur,2:33:35 PM,Tuesday April 6 2021,Positif
S farisi,"Membalas : Terbang ya AGRO
semogaaa naik terus",2:32:07 PM,Tuesday April 6 2021,Positif
Benhan,"Membalas : Kalau main feeling, prediksi saya AGRO break out hari ini. Feeling lho ya. Mari kita lihat Disclaimer on, ga punya barang jug
Terbang ya AGRO",2:30:43 PM,Tuesday April 6 2021,Positif
Jafar Sim,"Ihsg 6064
Agro 1065 1070
Ara kan ndarr!! :rocket::rocket::rocket:
",2:30:32 PM,Tuesday April 6 2021,Positif
Mic,"BRIS DOID INDY  PURE HAKA !!!
",2:25:21 PM,Tuesday April 6 2021,Positif
Ext,"Jangan lupakan RAJA dan KRAS, ada potensi mantul
Khususnya buat kras, ada potensi mantul setelah terkoreksi agak dalam",2:14:35 PM,Tuesday April 6 2021,Positif
Dream Big,BACA ngegas,2:11:34 PM,Tuesday April 6 2021,Positif
Ext,In DOID i trust  ,2:09:53 PM,Tuesday April 6 2021,Positif
Andreas Teddy,diem2 aja DOID biarkan bandar bekerja  ,2:04:20 PM,Tuesday April 6 2021,Positif
Mic,DOID indy haka,2:03:03 PM,Tuesday April 6 2021,Positif
Doni Tata,DOID jadi duid,2:02:29 PM,Tuesday April 6 2021,Positif
Bow,DOID nya pak guru Eko Bawono jalan..   ,2:01:54 PM,Tuesday April 6 2021,Positif
Puspita Wardani,Lumayan copet2 di AMAR   bentar doang dpt 18%,1:57:57 PM,Tuesday April 6 2021,Positif
Dream Big,AMAR ARA signal,1:56:35 PM,Tuesday April 6 2021,Positif
Dream Big,"next BBYB
MCOR masih dibawah, siap siap ngegas",1:49:18 PM,Tuesday April 6 2021,Positif
Jee Satya,"Membalas : AGRO nya sdh hijau
Mantul brati itu  ",1:48:57 PM,Tuesday April 6 2021,Positif
Dream Big,ARAkan AMAR,1:47:03 PM,Tuesday April 6 2021,Positif
Puspita Wardani,AGRO nya sdh hijau,1:42:46 PM,Tuesday April 6 2021,Positif
Jafar Sim,"Membalas : Kalau main feeling, prediksi saya AGRO break out hari ini. Feeling lho ya. Mari kita lihat Disclaimer on, ga punya barang jug
Selamat pak, bapak menang dan benar  agro ijo 1050 sekarang  ",1:39:07 PM,Tuesday April 6 2021,Positif
Novine 90210,"Membalas : Bandar dan asing yg di saham BBKP masih di dalam. Jasi masih berpeluang naik..
  ",1:15:37 PM,Tuesday April 6 2021,Positif
Ahmad Rifai,gw pantau di done detail aj klo broker2 merah pd beli banyak lg gw haka deh bbkp  ,1:15:17 PM,Tuesday April 6 2021,Positif
Taufiq,"Saya malah masuk kemarin haka d 510 bbkp. Bbkp kl loncat langsung tinggi
",1:11:23 PM,Tuesday April 6 2021,Positif
Melvin E. S.,"Membalas : Jir bbkp gw jual kmaren 515 malah jalan pantes sore banyak yg haka asing jd kemakan bid gw
Bandar dan asing yg di saham BBKP masih di dalam. Jasi masih berpeluang naik..",1:04:07 PM,Tuesday April 6 2021,Positif
Ahmad Rifai,Jir bbkp gw jual kmaren 515 malah jalan pantes sore banyak yg haka asing jd kemakan bid gw,11:51:21 AM,Tuesday April 6 2021,Positif
Jimmy,"Membalas : Aaaraaa kan ndar!! :rocket::rocket::rocket:
BBKP jalan ya Om. Congrats!",11:40:04 AM,Tuesday April 6 2021,Positif
Aldo,"Membalas : Nah!   agro hari ini BO menurut pak Benhan ayok ayok sekarang agro 1030, biasanya akurasi saya 0%
Kalo Kapten Gunners saya blg BO ya Flying High   ",11:37:04 AM,Tuesday April 6 2021,Positif
Jafar Sim,"Membalas : Photo
Tadinya aku maunya tulis agro dibawah 1000 tapi ga tega   ya uda deh 1020 nya harusnya support kuat itu, semoga mantul yaaa",11:26:40 AM,Tuesday April 6 2021,Positif
Benhan,"Membalas : Yang agro yang agro,, skrg 1030 feeling saya closing 1020 Cent skrg 286 feeling saya closing di 280 Wiim keren nih skrg 975 feel
Kalau main feeling, prediksi saya AGRO break out hari ini.
Feeling lho ya. Mari kita lihat  
Disclaimer on, ga punya barang juga",11:10:11 AM,Tuesday April 6 2021,Positif
Erwin Smith,"Membalas : Photo
Tpi sya cuan trus om masuk rekomny  ",11:08:25 AM,Tuesday April 6 2021,Positif
Puspita Wardani,BNBA BBHI bikin senyum dr kemarin  ,11:00:28 AM,Tuesday April 6 2021,Positif
Raditbima,Arakan bbhi ndar. Lanjut bank yg lain hehe,11:00:23 AM,Tuesday April 6 2021,Positif
Vetty Wei,Bbri ud ngegas pdhl,10:58:04 AM,Tuesday April 6 2021,Positif
Tomatto Tomatto,Doid bisa haka,10:43:22 AM,Tuesday April 6 2021,Positif
Vetty Wei,"Membalas : Aq gk pnya barang tp ikut seneng, krn biasanya klu trio macan ngegas IHSG biasanya ijo
Aku punya 2 brg mbak, ud sebln nungguin naik...akhirnya nyampe jg haha",10:42:38 AM,Tuesday April 6 2021,Positif
Puspita Wardani,"Membalas : Trio mining ngegasssss....akhirnyaaaa     
Aq gk pnya barang tp ikut seneng, krn biasanya klu trio macan ngegas IHSG biasanya ijo  ",10:37:31 AM,Tuesday April 6 2021,Positif
Vetty Wei,Trio mining ngegasssss....akhirnyaaaa     ,10:35:19 AM,Tuesday April 6 2021,Positif
Wahyu Rizky,"Membalas : Kode hambalang DGIK ya om?
Otw 700 ini  ",10:21:17 AM,Tuesday April 6 2021,Positif
Billy,"aisa, BO",10:01:04 AM,Tuesday April 6 2021,Positif
Hendra Choo,SSMS itu lumayan. coba d cek.,9:49:49 AM,Tuesday April 6 2021,Positif
Aho Lie,"Membalas : Yang agro yang agro,, skrg 1030 feeling saya closing 1020 Cent skrg 286 feeling saya closing di 280 Wiim keren nih skrg 975 feel
Klo saya liat sekrg ijo pak tp kecil klo merah jg demikisn biar gak nyopet tp arah tetepnaik ",9:40:27 AM,Tuesday April 6 2021,Positif
Jafar Sim,"Membalas : Kyknya cent msinnya halus sekrg gak mau kyk krmrn  
Yang agro yang agro,, skrg 1030 feeling saya closing 1020
Cent skrg 286 feeling saya closing di 280
Wiim keren nih skrg 975 feeling saya closing 1005
Same? Dont worry, otw ke 773 dia  lets see..",9:39:31 AM,Tuesday April 6 2021,Positif
Erich,roda gileeee...,9:17:17 AM,Tuesday April 6 2021,Positif
Hendra Choo,nungguin Deviden BJBR 6% an dri hrg skrg.,9:13:51 AM,Tuesday April 6 2021,Positif
Polma Tambunan,"Membalas : Siapp! Berarti fix! Hari ini closing 6116 , semangaatt!! Araa kan ndaarr! psstt karena ngebet cuan,, aku mau pakai ilmu c
BBKP extra sabar ya pak hahahha. Ingat jaman 200an sideways nya lama bgt tahun lalu. Eh cuma butuh semingguan udah ke 500an terus ke 700an.",6:13:39 AM,Tuesday April 6 2021,Positif
Jafar Sim,"Membalas : Photo
Siapp! Berarti fix! Hari ini closing 6116 , semangaatt!! Araa kan ndaarr! :rocket::rocket::rocket: psstt karena ngebet cuan,, aku mau pakai ilmu cocokmology aahh, bbkp tak cocoki ke flag pattern dan berarti = hari ini jalan dunnkkk yaa   ",6:10:29 AM,Tuesday April 6 2021,Positif
Eko Bawono,"Membalas : Pagii pak guru, semoga sehat selalu yaa, waah pagi pagi uda dikasih bocoran saham bagus, terima kasihh
Amiiiiin
Nebak... 6116 trus 6200  
Ini adalah foto",6:06:00 AM,Tuesday April 6 2021,Positif
Elon Mas,"pokoknya kalo si B udah koar koar saham tertentu lebih baik siap siap jualan aja
seperti ENRG kan si B koar koar  buktinya kemarin dan hari ini Turun",7:51:55 PM,Friday April 9 2021,Negatif
Charles Prop,"Membalas : itu ci f liat nya dari sisi fundamental hu tapi ya kalau alesan fundamental ya bener tapi kalau bener salah di liat dari naik tu
antm fundanya mana bagus pak? DPR nya aja pelit sekali bagi deviden dari dulu. padahal perusahaan trading emas milik negara pula.

itu kan cuma sentimen tesla aja, toh dari desember juga uda keliatan gelagatnya tesla ga akan masuk kesini, cuma kan pada menutup mata batin aja pura2 ga tau yg penting haka.",7:07:42 PM,Friday April 9 2021,Negatif
Dream Big,"Ini adalah foto
BACA mau ARB hahah",2:06:32 PM,Friday April 9 2021,Negatif
Severinus Utomo,"Membalas : Arahan untuk doid hu...
Ayo CL2 bubar2 wkwkwk",1:49:20 PM,Friday April 9 2021,Negatif
Jim,"Ati2 bank uda kena brp x suspend...
Buangan nya banyak tuh barusan.jgn dikejar",1:49:08 PM,Friday April 9 2021,Negatif
Rui :rocket: :speedboat::dancer: ,"CENT apakah VCP  

Volume semakin mengecil     
Ini adalah foto",11:20:43 AM,Friday April 9 2021,Negatif
Maimunah,"Membalas : berat sih LPPF dibanding mppa & mlpl, tapi kita liat aja
Iya skrg mereka turun tipis, hrsnya nurunin penumpang dulu kita liat episode berikutnya atau kita cari stock yg lain",11:15:09 AM,Friday April 9 2021,Negatif
Hendra Choo,"Membalas : Kenapa ya pwon susah move on?
gak bisa gerak utk PWOn, kemungkinan hrs nunggu Q2, lQ nya turun d banding thn lalu dan kalo pun ada deviden cuman 1% sangat gak menarik.",11:05:23 AM,Friday April 9 2021,Negatif
Oki Oce,"Membalas : Kl MPPA ARA, kejar LPPF nya
berat sih LPPF dibanding mppa & mlpl, tapi kita liat aja",10:46:07 AM,Friday April 9 2021,Negatif
Handy HD,Wkwkwk yg punya bad news MPPA lg ngopi,10:39:30 AM,Friday April 9 2021,Negatif
Mic,Mlpl nya sesat dijalan bandar,10:37:23 AM,Friday April 9 2021,Negatif
Oki Oce,"Membalas : Itu LPPF gk ada yg brani makan ya?
berat lppf",10:35:43 AM,Friday April 9 2021,Negatif
Jee Satya,"Membalas : Tadi pagi beli tongkol tau beli ikan 
Turun scepat kilat ...kalo ada lot sgt bsr masuk  ",10:15:27 AM,Friday April 9 2021,Negatif
Fik Hd,"Sue mppa gue jual murah,  harus pd sendiri ni",10:05:11 AM,Friday April 9 2021,Negatif
Rui :rocket: :speedboat::dancer: ,"Membalas : komfrim pola sesat    
sesat sekali, ga dikasi koreksi   ",10:04:00 AM,Friday April 9 2021,Negatif
krm nugraha,"Membalas : MLPL
komfrim pola sesat    ",10:03:27 AM,Friday April 9 2021,Negatif
panjianom,"klo mppa close diatas 492, gak sehat ini  ",10:02:44 AM,Friday April 9 2021,Negatif
moko apdan,"Membalas : Siaappp CENT hari ini feeling ku koq merah ya? Closing 274  
ini yg Di tunggu Pak,kmrn Di tinggal masinis ",9:56:29 AM,Friday April 9 2021,Negatif
Ext,ELSA sepi banget,9:26:05 AM,Friday April 9 2021,Negatif
Benanta,BRMS R jual jual hari ni terakhir hiya hiya hiya,9:16:24 AM,Friday April 9 2021,Negatif
Jafar Sim,"Membalas : Pak @wealth88 tolong prediksinya yg jelek2 hr ini     
Siaappp CENT hari ini feeling ku koq merah ya? Closing 274  ",8:58:31 AM,Friday April 9 2021,Negatif
Poniman,"Membalas : sd 30december 2021 mppa mudahan sdh di 1800an jd corp dilaporan spt tahunan nya jd ok dech
Mudah2an, masa manager Anderson ( Temasek ) ngak ada usaha, Mau makan gaji buta tuh manager!!   ",10:52:03 PM,Tuesday April 6 2021,Negatif
hery,sudah baca pemaparan hu hauw tadi sore? siap sell on news,10:26:08 PM,Tuesday April 6 2021,Negatif
Hendra Santoso,"Membalas : Dari sini saya belajar, kita semua harus melewati level2 ini supaya bisa pro 1.gampang buy susah cl klo salah 2.gampang buy
susah sell hu kalau saya  ",8:54:21 PM,Tuesday April 6 2021,Negatif
Eviros,"Membalas : Itu diatas...senangx kl sedang uptrend gini,smoga raja gk premature trendnya
260 kena fibo 0,68 atau golden ratio, smga bsok lanjutlah, hbis pinokio bar merah wajar, dan hari ini volumenya tipis",8:53:38 PM,Tuesday April 6 2021,Negatif
Nanang Eko,"Membalas : Photo
Wahh saya trauma dgn kren ",8:43:59 PM,Tuesday April 6 2021,Negatif
Fajar Oktavaria,"Membalas : Photo
Kalau besok close tembus >1020 jadi pola ""sesat""   ",7:50:49 PM,Tuesday April 6 2021,Negatif
Billy,"Membalas : Kalau sy lihat ada hidden bullish div dan juga dobot ya hu
Macd kah pak bull div nya?
Dobot =double bottom ya?
Nah saya pngn sebut itu juga tp ragu setau saya Dobot itu ada nya di downtrend hehe.. Cmiiw yaaa",7:41:55 PM,Tuesday April 6 2021,Negatif
Lee Khong Huan,"Membalas : Apalagi di 2020 sampai q3, sales n eps growth super sekali.
Apa karena sigaret kretek ga kena sentimen cukai, pak Guru? Ggrm hmsp kok ambless",7:41:33 PM,Tuesday April 6 2021,Negatif
Benhan,"Membalas : offernya sama bidnya fren bisa berjuta2, enek liatnya
Ga cantik ya BD nya",6:42:20 PM,Tuesday April 6 2021,Negatif
nathan,"Membalas : Masalahnya Banyak yg skdr pakai isu  digital 
udah arb berapa hari bank digital masih lupa pak?",6:06:38 PM,Tuesday April 6 2021,Negatif
Eko Bawono,"#MPPA. sinyal jual sejauh ini jk tutup bwh 422. Btw silakan dicermati gimana struktur harga n volumenya.
Ini adalah foto",6:04:25 PM,Tuesday April 6 2021,Negatif
Petro,"Membalas : kalau di buat terbang bisa jadi lppf tutup gap atas di puluhan ribu
Yah, bisa jdi juga trun dibawah 1000 klau pnik cl",5:56:56 PM,Tuesday April 6 2021,Negatif
Jutha Bram,"Membalas : Dibeli Gojek/Grab/Temasek
Kl cocokmology nya Temasek dkk yg beli.
Dilihat dr shareholder 5% above di LPPF skrg dari Singapore semua.
Dan hari demi hari kepemilikan publik selalu tergerus...

Entah drama apa yg akan terjadi ya pak ",5:39:21 PM,Tuesday April 6 2021,Negatif
Tj@,BBHI bakal suspend lagi gak ya besok?,5:25:51 PM,Tuesday April 6 2021,Negatif
Dream Big,"Membalas : Patut dipantau untuk besok: ASRI dan BBYB. Sinyalnya seperti mau terbang tinggi
BBYB volume kurang mendukung",3:48:47 PM,Tuesday April 6 2021,Negatif
Benhan,"Membalas : BBHI
Belum kapok?  ",3:48:19 PM,Tuesday April 6 2021,Negatif
Aliong,"Ihsg gap 6030an ketutup ditambah antm dobot

Drama awal tahun keulang kah?",2:52:01 PM,Tuesday April 6 2021,Negatif
Bow,SAME injury time..,2:49:40 PM,Tuesday April 6 2021,Negatif
Ext,MAIN masih ketinggalan ini,2:38:12 PM,Tuesday April 6 2021,Negatif
Muhammad Kurniawan,"LPPF lagi merah, masih bisa entri atau tambah muatan pak?",2:36:49 PM,Tuesday April 6 2021,Negatif
Aldo,"Membalas : Ihsg 6064 Agro 1065 1070 Ara kan ndarr!! :rocket::rocket::rocket:
bsok prediksi agro arb lg ya pak       ",2:35:46 PM,Tuesday April 6 2021,Negatif
Lee Khong Huan,"Membalas : Jangan lupakan RAJA dan KRAS, ada potensi mantul Khususnya buat kras, ada potensi mantul setelah terkoreksi agak dalam
volume hampir 10x volume beberapa hari terakhir, tapi tadi kesusahan jebol ma50, sekarang stucked di 670 675, apa mmg belum boleh naik lebih tinggi, belum penuh koper DX BQ XA  ",2:29:39 PM,Tuesday April 6 2021,Negatif
Hauw,"Membalas : Ada juga yg ngaco bang. Kayak Agro
Ini rata2 pada kena prank emang",2:23:49 PM,Tuesday April 6 2021,Negatif
Lee Khong Huan,Ma50nya kras keras bener ga tembus   ,11:28:14 AM,Tuesday April 6 2021,Negatif
Puspita Wardani,"Membalas : Ada juga yg ngaco bang. Kayak Agro
Semesta tdk mendukung itu  ",11:21:23 AM,Tuesday April 6 2021,Negatif
Gema Goenardi,"Membalas : Tpi sya cuan trus om masuk rekomny  
Ada juga yg ngaco bang. Kayak Agro",11:20:54 AM,Tuesday April 6 2021,Negatif
Chris Tian Tee,bbca ngga ijo... ihsg susah naik,10:55:40 AM,Tuesday April 6 2021,Negatif
Vetty Wei,"Membalas : Photo
Lelet lpkr...kyk keong  ",10:55:40 AM,Tuesday April 6 2021,Negatif
Yudha,"Membalas : lg koreksi dalam..banyak bear div koin2an kmrn..mao masuk ga jadi.. banyak yg invest..ga pakai sl di koin..serem..
Inilah yg saya takutkan   gaada batas arb kl anjlok bs ludes aplg gapake sl",10:11:52 AM,Tuesday April 6 2021,Negatif
Erich,"Membalas : Ada indikator lucu ni, baru sehari ini si, biasanya TT Coin postnya ara, hr ini dr pagi tak liat kok sepi, apakah tandanya ihsg
lg koreksi dalam..banyak bear div koin2an kmrn..mao masuk ga jadi..  banyak yg invest..ga pakai sl di koin..serem..",10:07:47 AM,Tuesday April 6 2021,Negatif
Hendra Choo,"Membalas : Yang agro yang agro,, skrg 1030 feeling saya closing 1020 Cent skrg 286 feeling saya closing di 280 Wiim keren nih skrg 975 feel
berat utk AGRO liat LQ nya.",9:48:00 AM,Tuesday April 6 2021,Negatif
"Okto ""JUAL PAKET DATA INTERNET"" BERKATstore","Membalas : PNBS saya sudah sellm soalnya dia membentuk rambut panjang
Sya masi hold  ",3:13:48 PM,Friday April 9 2021,Netral
nathan,"Membalas : Kl sdh sesuai plan, bs jual sebagian jg
Lppf hold target sampai berapa hu?",1:03:42 PM,Friday April 9 2021,Netral
An Aan,"Membalas : Sangat bijaksana jika mppa dijual sbagian
Kalo mlpl bisa di hold hu ?",12:44:55 PM,Friday April 9 2021,Netral
Windiyanto Ajie Nugroho,"Membalas : Saya jual nya kmrn blom smpt beli lagi da terbang tp banyak yg blg makasi jd yauda rejeki ga kemana2 kok
Trims insightnya ko...  
Saya sudah TP sebagian MPPA dan MLPL, sisanya tak biarin saja sampai kemana  
",12:30:16 PM,Friday April 9 2021,Netral
Jutha Bram,"Membalas : CENT.png
Pak...
Kalau cupnya sepanjang itu, berarti bapak nunggu handlenya kurang lebih selama 1/3 waktu pembentukan cup nya.

Kalau sanggup menunggu, go ahead ",11:59:34 AM,Friday April 9 2021,Netral
Hendra Choo,"hati2 dgn deviden trap ya. abis bagi biasa terjun dlu. jadi hrs siap hold. saya udh alami utk BMRI, tapi skrg udh cuan saham nya setelah d banting.",11:03:08 AM,Friday April 9 2021,Netral
Hendra Choo,"yg incar deviden mending keep BJTM,  LQ4 blm keluar, kalo patokan thn lalu hrs nya deviden nya bisa d atas 6-7% dri hrg skrg.",10:52:08 AM,Friday April 9 2021,Netral
panjianom,"Membalas : Ayo..cent kpn kau ikut Mppa plg gak 315   
belum waktunya om, sabar  ",10:35:28 AM,Friday April 9 2021,Netral
den,lppf ngikut apa tunggu sesi 2 ya,10:29:08 AM,Friday April 9 2021,Netral
Rui :rocket: :speedboat::dancer: ,"Membalas : ber arti tanpa target y ci,slagi masih up trand hold keras   same saham terlama jd penghuni porto saya soalnya
Sama kak, saya sudah hold dari Desember tapi ya itu, petakilan keluar masuk setengah2 modal, jadinya malah ke average up dan malah kurang optimal profitnya, makanya ini udah digembok sekarang",9:56:29 AM,Friday April 9 2021,Netral
krm nugraha,"Membalas :     aminnn kl dibawa kesana @da_vm saya mau coba position trading kak, hold keras sampai benar2 berbalik arah atau patah up
ber arti tanpa target y ci,slagi masih up trand hold keras  
same saham terlama jd penghuni porto saya soalnya ",9:53:04 AM,Friday April 9 2021,Netral
Rui :rocket: :speedboat::dancer: ,"Membalas : Berharapnya sih bisa jangka panjang kak, tapi skrng mau fast trade dulu
SAME kalau saya pribadi sih hold jangka panjang kak, sampai tahun depan at least   ",9:34:56 AM,Friday April 9 2021,Netral
Davis S.,"Membalas : Indy masuk skrg bagus ngg ya
ngk nunggu breakout aja tah?",8:50:36 AM,Friday April 9 2021,Netral
TAUFIQI ROMADHON,"Membalas : LPPF bakal dijual ga ya?  
Punya sy msh tak simpen om ",8:36:59 AM,Friday April 9 2021,Netral
Queen B,"Membalas : Langkah perbaikan MPPA 1. Konversi utang ke saham 2. Pembeli strategis 3. RI 4........dst
Skrg itu omongnya andai andai.... Nilai ri  di brp blm keluar, stand buyer blm keluar. Nanti aja diliat dulu, sementara option nya jangan beli dulu. Apa mau jadi asii jaman 1992 nanti after ri kan bs diliat atau mau jualan jg si temasek dan watiga trust. Risk nya udah gede kl di segini.",8:11:55 AM,Friday April 9 2021,Netral
Eviros,"Tau sendiri lippo grub gmna, nunggu prospektus ajalah, bnyak saham RI kok, ada AMRT juga",1:04:54 AM,Friday April 9 2021,Netral
Aho Lie,Ada 2 kemungkinan prediksi mppa kita tunggu mana yg terjadi  ,10:50:33 PM,Tuesday April 6 2021,Netral
Eko Bawono,"Membalas : Makasih pak guru, pak fakhri dkk.. Tetep harus watch lg fren nya kedepan jika konsol dan tetep bertahan diatas MA200 nya maka bi
Ma50 msh di bwh. Mngkin konsolidasi di skitaran ma200. Kl mau beli, sy nunggu ma50>ma200",7:25:42 PM,Tuesday April 6 2021,Netral
Benanta,"Bbyb baca blom banyak naik, bisa colek dikit dikit",4:06:16 PM,Tuesday April 6 2021,Netral
Benhan,"Membalas : Candle SAME cihuy tu,, sikatt
SAME tunggu besok2 aja, bakal turun sepertinya",2:40:38 PM,Tuesday April 6 2021,Netral
Carlo Micelli,"Membalas : Nunggu ELSA sama BRPT
Sama",2:12:18 PM,Tuesday April 6 2021,Netral
Ext,Nunggu ELSA sama BRPT,2:10:54 PM,Tuesday April 6 2021,Netral
GumBall,"Membalas : Bandar dan asing yg di saham BBKP masih di dalam. Jasi masih berpeluang naik..
Saya nunggu di 470 dikasih ga?",1:05:16 PM,Tuesday April 6 2021,Netral
Aho Lie,"Membalas : 320 kak 
Junta bram emang luar biasa ihsg dr tgl 7 sampai detik ini mash ",9:32:14 AM,Tuesday April 6 2021,Netral
Safrudin Kurniawan,"Membalas : Harga ayam naik pak
Haka jpfa..  ",9:31:21 PM,Monday April 12 2021,Positif
Wibowo,"Membalas : Photo
Ikut di avg atau ambil di satu harga ?",8:13:46 PM,Monday April 12 2021,Positif
krm nugraha,"Membalas : Haha kalau dikasih diskon punya cash ya girang... Masalahnya diskonnya saat cashnya dah kering ya, terus ga bisa jual barang. Ya
alhamdllah porto masih ijo,banyak diskon cash kring ini yg bikin pusing ",8:11:24 PM,Monday April 12 2021,Positif
Benhan,"Membalas : Niat pertama trading bbkp...lama2 malah jadi investor bbkp karena sangkut...dan ngarep naik setinggi2nya sampe saat ini
Saat anda berharap, saya yg udah lama cutloss BBKP hari ini cuan di ARTO. Hehe ini hanya contoh ya, jangan diambil hati.  ",8:11:10 PM,Monday April 12 2021,Positif
Nomnom Girl,"Membalas : Dari yg awalnya niatnya pengen trading stock, terus tiba2 berubah haluan jadi investing (karena lossnya udah dalam, ga mampu avg
Niat pertama trading bbkp...lama2 malah jadi investor bbkp karena sangkut...dan ngarep naik setinggi2nya sampe saat ini  ",8:09:53 PM,Monday April 12 2021,Positif
HASAN TOHA,"AGII closing mantap, profit naik 144% YOY 63B",7:55:32 PM,Monday April 12 2021,Positif
Ronny M.,"Asing jualan top marketp cap Bbca bbri tlkm asii
Ini adalah foto",7:33:38 PM,Monday April 12 2021,Positif
Topher,"Membalas : https://www.kontan.co.id/tag/pt-menteng-heritage-realty-tbk-hrme oalah hrme naik gegara ini toh, besok lanjut nih berita ajm 16.
haka 75, otw 80 hahah",4:55:46 PM,Monday April 12 2021,Positif
